,occ_hu,own_occ,own_hh1,own_hh2,own_hh3,own_hh4,own_hh5,own_hh6,own_hh7,rent_occ,ren_hh1,ren_hh2,ren_hh3,ren_hh4,ren_hh5,ren_hh6,ren_hh7,occ_hu2,own_mort,own_clear,rent_occ2,tot_pop,NAME,state,county,tract,cty_name
19,1180,532,111,141,91,64,48,31,46,648,122,146,108,92,86,44,50,1180,435,97,648,3941,Census Tract 10,08,031,001000,Denver County
20,911,458,110,156,89,49,26,14,14,453,112,113,77,75,35,26,15,911,373,85,453,2601,Census Tract 11.01,08,031,001101,Denver County
21,1521,611,211,228,84,51,19,10,8,910,408,320,89,47,28,12,6,1521,504,107,910,3115,Census Tract 11.02,08,031,001102,Denver County
22,1529,941,224,270,149,111,82,52,53,588,80,116,104,114,88,40,46,1529,743,198,588,4972,Census Tract 13.01,08,031,001301,Denver County
23,1252,799,208,231,125,103,56,37,39,453,58,90,90,79,60,39,37,1252,593,206,453,3926,Census Tract 13.02,08,031,001302,Denver County
24,1971,923,191,274,133,129,86,58,52,1048,435,167,118,129,70,62,67,1971,715,208,1048,5750,Census Tract 14.01,08,031,001401,Denver County
25,1353,766,175,238,125,88,61,37,42,587,183,94,75,103,54,40,38,1353,600,166,587,4070,Census Tract 14.02,08,031,001402,Denver County
26,1044,450,175,155,50,32,21,11,6,594,259,209,59,30,21,7,9,1044,364,86,594,2218,Census Tract 14.03,08,031,001403,Denver County
27,1040,465,114,136,65,49,47,28,26,575,178,104,77,83,76,33,24,1040,316,149,575,3687,Census Tract 15,08,031,001500,Denver County
28,3771,868,438,307,75,23,10,7,8,2903,1613,954,194,84,27,14,17,3771,772,96,2903,7685,Census Tract 16,08,031,001600,Denver County
29,3070,1227,628,533,52,13,1,0,0,1843,1307,486,43,4,3,0,0,3070,965,262,1843,4350,Census Tract 17.01,08,031,001701,Denver County
30,2363,387,261,109,14,3,0,0,0,1976,1506,382,52,34,1,0,1,2363,309,78,1976,3648,Census Tract 17.02,08,031,001702,Denver County
31,1727,496,249,166,43,21,8,1,8,1231,598,454,99,34,18,13,15,1727,418,78,1231,3209,Census Tract 18,08,031,001800,Denver County
32,1014,266,93,81,41,23,14,6,8,748,219,183,136,104,54,31,21,1014,210,56,748,2910,Census Tract 19.01,08,031,001901,Denver County
33,60,39,23,16,0,0,0,0,0,21,14,6,1,0,0,0,0,60,34,5,21,705,Census Tract 19.02,08,031,001902,Denver County
34,1140,294,158,127,9,0,0,0,0,846,586,238,18,3,1,0,0,1140,242,52,846,1577,Census Tract 20,08,031,002000,Denver County
35,2447,1085,414,392,156,71,21,13,18,1362,723,379,135,50,26,20,29,2447,915,170,1362,4879,Census Tract 21,08,031,002100,Denver County
36,1993,1145,371,415,193,97,33,21,15,848,264,235,147,98,39,33,32,1993,996,149,848,4831,Census Tract 23,08,031,002300,Denver County
37,818,331,117,138,39,28,6,2,1,487,226,147,64,32,14,4,0,818,296,35,487,1687,Census Tract 24.02,08,031,002402,Denver County
38,1817,575,260,225,46,24,10,5,5,1242,693,330,108,64,27,11,9,1817,503,72,1242,3338,Census Tract 24.03,08,031,002403,Denver County
39,2165,226,123,93,8,2,0,0,0,1939,1491,391,42,12,1,1,1,2165,210,16,1939,3087,Census Tract 26.01,08,031,002601,Denver County
40,1686,380,198,161,13,5,2,1,0,1306,890,349,46,17,1,1,2,1686,348,32,1306,2736,Census Tract 26.02,08,031,002602,Denver County
41,3538,438,286,127,17,5,1,2,0,3100,2367,652,68,10,2,0,1,3538,374,64,3100,4600,Census Tract 27.01,08,031,002701,Denver County
42,3775,1112,718,335,46,8,3,1,1,2663,1860,684,91,21,4,1,2,3775,900,212,2663,5323,Census Tract 27.02,08,031,002702,Denver County
43,3543,658,401,213,27,14,2,1,0,2885,2164,612,78,19,9,2,1,3543,587,71,2885,4785,Census Tract 27.03,08,031,002703,Denver County
44,1598,699,342,249,68,30,7,3,0,899,553,261,62,17,4,2,0,1598,565,134,899,2583,Census Tract 28.01,08,031,002801,Denver County
45,2683,765,358,275,74,43,10,4,1,1918,1270,473,120,37,15,2,1,2683,660,105,1918,4213,Census Tract 28.02,08,031,002802,Denver County
46,3023,702,431,187,61,22,0,1,0,2321,1692,537,69,13,9,1,0,3023,585,117,2321,4158,Census Tract 28.03,08,031,002803,Denver County
47,1472,716,279,286,79,57,11,3,1,756,443,219,66,21,4,3,0,1472,603,113,756,2602,Census Tract 29.01,08,031,002901,Denver County
48,1893,1261,434,515,161,116,25,7,3,632,274,223,95,28,8,4,0,1893,1033,228,632,3791,Census Tract 29.02,08,031,002902,Denver County
49,2677,1734,560,703,251,175,32,9,4,943,407,367,115,42,7,1,4,2677,1420,314,943,5393,Census Tract 30.01,08,031,003001,Denver County
50,1293,647,221,263,97,44,17,2,3,646,318,196,84,30,12,3,3,1293,533,114,646,2553,Census Tract 30.02,08,031,003002,Denver County
51,1151,446,176,162,60,40,8,0,0,705,327,260,65,37,14,1,1,1151,357,89,705,3138,Census Tract 30.03,08,031,003003,Denver County
52,2608,1170,438,411,169,120,23,7,2,1438,666,470,170,103,22,5,2,2608,868,302,1438,6237,Census Tract 30.04,08,031,003004,Denver County
53,761,355,136,144,48,22,2,2,1,406,219,104,33,29,12,4,5,761,308,47,406,1455,Census Tract 31.01,08,031,003101,Denver County
54,1813,392,194,136,38,21,1,2,0,1421,1020,292,65,35,4,4,1,1813,361,31,1421,3389,Census Tract 31.02,08,031,003102,Denver County
55,3386,989,544,358,47,32,7,1,0,2397,1601,657,96,29,10,2,2,3386,753,236,2397,4970,Census Tract 32.01,08,031,003201,Denver County
56,1957,548,275,199,34,27,12,1,0,1409,977,388,31,11,0,2,0,1957,429,119,1409,3001,Census Tract 32.02,08,031,003202,Denver County
57,1289,1050,221,460,141,139,73,14,2,239,121,78,22,16,1,1,0,1289,723,327,239,3001,Census Tract 32.03,08,031,003203,Denver County
58,1442,1004,264,405,154,129,48,4,0,438,211,156,39,24,5,1,2,1442,776,228,438,3099,Census Tract 33,08,031,003300,Denver County
59,1330,980,444,359,92,67,14,3,1,350,166,120,45,17,2,0,0,1330,671,309,350,2420,Census Tract 34.01,08,031,003401,Denver County
60,1977,1614,443,627,261,212,59,12,0,363,118,130,68,34,11,2,0,1977,1194,420,363,4485,Census Tract 34.02,08,031,003402,Denver County
61,1695,813,159,186,112,111,91,75,79,882,127,130,128,174,126,87,110,1695,601,212,882,6401,Census Tract 35,08,031,003500,Denver County
62,1595,755,203,240,104,87,54,30,37,840,259,168,137,85,84,49,58,1595,607,148,840,4651,Census Tract 36.01,08,031,003601,Denver County
63,1457,786,224,227,115,73,56,41,50,671,162,160,118,100,62,27,42,1457,623,163,671,4337,Census Tract 36.02,08,031,003602,Denver County
64,1381,850,291,307,122,73,20,22,15,531,247,123,63,49,26,13,10,1381,690,160,531,3106,Census Tract 36.03,08,031,003603,Denver County
65,1645,564,237,207,62,42,12,3,1,1081,651,320,76,21,10,3,0,1645,488,76,1081,2907,Census Tract 37.01,08,031,003701,Denver County
66,2699,854,358,312,94,70,16,4,0,1845,1274,436,84,36,12,1,2,2699,728,126,1845,4357,Census Tract 37.02,08,031,003702,Denver County
67,1583,568,218,208,85,42,10,4,1,1015,570,325,72,37,9,2,0,1583,489,79,1015,2779,Census Tract 37.03,08,031,003703,Denver County
68,3542,1673,724,766,117,47,18,1,0,1869,1278,423,112,43,12,1,0,3542,1217,456,1869,5589,Census Tract 38,08,031,003800,Denver County
69,2126,1691,580,736,171,147,42,12,3,435,244,132,34,22,1,1,1,2126,1048,643,435,4172,Census Tract 39.01,08,031,003901,Denver County
70,1771,1386,506,483,180,158,47,11,1,385,106,163,66,37,11,2,0,1771,1001,385,385,3892,Census Tract 39.02,08,031,003902,Denver County
71,1331,1174,319,463,159,174,49,8,2,157,45,46,29,26,7,3,1,1331,711,463,157,3133,Census Tract 40.02,08,031,004002,Denver County
72,1903,1365,509,528,163,122,36,3,4,538,126,196,104,66,25,17,4,1903,1043,322,538,4121,Census Tract 40.03,08,031,004003,Denver County
73,812,697,232,260,94,81,19,8,3,115,35,36,13,16,14,1,0,812,481,216,115,1808,Census Tract 40.04,08,031,004004,Denver County
74,1701,400,156,148,52,31,9,4,0,1301,774,323,92,92,14,3,3,1701,301,99,1301,3002,Census Tract 40.05,08,031,004005,Denver County
75,1962,1107,266,393,157,209,67,13,2,855,413,289,88,43,17,3,2,1962,775,332,855,4489,Census Tract 40.06,08,031,004006,Denver County
76,1366,534,176,170,80,50,32,15,11,832,275,219,108,103,60,30,37,1366,462,72,832,3648,Census Tract 41.01,08,031,004101,Denver County
77,1356,745,217,239,118,67,51,21,32,611,150,137,117,89,49,32,37,1356,557,188,611,4173,Census Tract 41.02,08,031,004102,Denver County
78,2087,1813,488,652,308,259,57,33,16,274,71,79,55,38,13,13,5,2087,1491,322,274,5093,Census Tract 41.03,08,031,004103,Denver County
79,1772,1352,452,483,181,133,57,23,23,420,94,134,73,54,32,21,12,1772,1108,244,420,4289,Census Tract 41.04,08,031,004104,Denver County
80,2441,2154,334,614,411,619,155,12,9,287,59,81,78,47,15,6,1,2441,2065,89,287,10138,Census Tract 41.06,08,031,004106,Denver County
81,1651,1023,268,315,162,200,58,12,8,628,320,199,60,28,13,7,1,1651,966,57,628,3810,Census Tract 41.07,08,031,004107,Denver County
82,1889,1467,323,556,240,259,74,10,5,422,204,122,49,32,9,5,1,1889,1172,295,422,4481,Census Tract 42.01,08,031,004201,Denver County
83,1560,1285,346,550,188,135,50,7,9,275,88,97,41,26,14,3,6,1560,1005,280,275,4109,Census Tract 42.02,08,031,004202,Denver County
84,2697,1047,519,334,100,76,10,8,0,1650,1053,407,123,47,14,5,1,2697,838,209,1650,4469,Census Tract 43.01,08,031,004301,Denver County
85,1187,850,288,337,121,86,12,5,1,337,139,115,44,28,7,3,1,1187,664,186,337,2467,Census Tract 43.02,08,031,004302,Denver County
86,1563,1418,271,557,222,244,98,20,6,145,30,40,39,23,11,1,1,1563,960,458,145,4067,Census Tract 43.03,08,031,004303,Denver County
87,2706,1860,697,670,264,178,28,18,5,846,364,293,117,52,7,10,3,2706,1509,351,846,5456,Census Tract 43.04,08,031,004304,Denver County
88,2118,1274,354,486,187,166,69,10,2,844,386,244,103,58,36,13,4,2118,918,356,844,4807,Census Tract 43.06,08,031,004306,Denver County
89,1869,858,303,294,113,62,42,23,21,1011,405,315,131,72,49,22,17,1869,722,136,1011,4213,Census Tract 44.03,08,031,004403,Denver County
90,2404,596,277,193,63,48,6,4,5,1808,611,443,248,204,167,65,70,2404,500,96,1808,5978,Census Tract 44.04,08,031,004404,Denver County
91,3487,1590,419,541,201,302,106,14,7,1897,1065,510,165,91,39,16,11,3487,1406,184,1897,7316,Census Tract 44.05,08,031,004405,Denver County
92,1154,510,100,130,75,73,61,35,36,644,130,96,98,119,102,53,46,1154,354,156,644,3974,Census Tract 45.03,08,031,004503,Denver County
93,1037,537,118,115,89,75,47,48,45,500,59,89,95,95,85,38,39,1037,423,114,500,3705,Census Tract 45.04,08,031,004504,Denver County
94,1168,470,90,112,71,57,60,29,51,698,93,108,107,141,112,69,68,1168,357,113,698,4357,Census Tract 45.05,08,031,004505,Denver County
95,981,384,81,85,62,52,38,35,31,597,105,103,93,111,89,48,48,981,303,81,597,3450,Census Tract 45.06,08,031,004506,Denver County
96,1823,1402,369,408,213,176,115,61,60,421,85,78,65,72,53,31,37,1823,1080,322,421,5415,Census Tract 46.01,08,031,004601,Denver County
97,2150,1073,259,302,157,148,103,49,55,1077,216,183,202,196,131,76,73,2150,856,217,1077,7037,Census Tract 46.02,08,031,004602,Denver County
98,1861,1318,373,399,209,159,88,38,52,543,75,126,124,104,53,33,28,1861,1060,258,543,5327,Census Tract 46.03,08,031,004603,Denver County
99,2129,1359,312,482,205,172,97,47,44,770,163,148,153,139,93,33,41,2129,953,406,770,6198,Census Tract 47,08,031,004700,Denver County
100,1043,921,236,325,129,112,72,22,25,122,15,29,15,24,22,7,10,1043,601,320,122,2858,Census Tract 48.01,08,031,004801,Denver County
101,1026,733,248,291,103,59,17,7,8,293,61,77,66,40,25,13,11,1026,543,190,293,2586,Census Tract 50.01,08,031,005001,Denver County
102,3281,1285,524,450,154,103,39,6,9,1996,896,595,258,147,65,24,11,3281,955,330,1996,6612,Census Tract 50.02,08,031,005002,Denver County
103,1545,1185,443,459,151,86,31,9,6,360,94,112,72,38,24,11,9,1545,868,317,360,3368,Census Tract 51.02,08,031,005102,Denver County
104,1503,345,132,136,38,27,8,2,2,1158,631,281,115,75,36,12,8,1503,259,86,1158,3111,Census Tract 51.04,08,031,005104,Denver County
105,1361,1153,358,485,139,124,35,6,6,208,62,52,36,32,16,6,4,1361,818,335,208,3052,Census Tract 52,08,031,005200,Denver County
106,606,294,103,119,35,25,9,1,2,312,189,72,26,13,6,3,3,606,225,69,312,1206,Census Tract 53,08,031,005300,Denver County
107,582,324,69,125,57,41,22,5,5,258,72,73,47,37,21,3,5,582,261,63,258,1856,Census Tract 55.02,08,031,005502,Denver County
108,1777,1410,336,567,203,177,78,27,22,367,125,66,60,59,26,19,12,1777,1057,353,367,4644,Census Tract 55.03,08,031,005503,Denver County
109,1323,90,42,43,3,2,0,0,0,1233,732,399,71,26,4,1,0,1323,63,27,1233,2018,Census Tract 67.01,08,031,006701,Denver County
110,1225,696,287,303,50,31,11,10,4,529,280,191,41,11,3,1,2,1225,460,236,529,2184,Census Tract 68.04,08,031,006804,Denver County
111,3518,1890,612,713,226,240,66,23,10,1628,933,446,144,58,25,14,8,3518,1338,552,1628,6979,Census Tract 68.09,08,031,006809,Denver County
112,2500,1471,590,526,162,121,44,13,15,1029,466,256,153,80,44,18,12,2500,1067,404,1029,5207,Census Tract 68.10,08,031,006810,Denver County
113,3210,1491,466,655,187,119,41,16,7,1719,1067,450,123,43,30,5,1,3210,1092,399,1719,5865,Census Tract 68.11,08,031,006811,Denver County
114,1716,1408,673,515,102,79,28,8,3,308,155,88,34,20,8,2,1,1716,824,584,308,3108,Census Tract 68.12,08,031,006812,Denver County
115,2296,556,318,183,33,13,6,2,1,1740,963,485,171,79,32,7,3,2296,433,123,1740,3871,Census Tract 68.13,08,031,006813,Denver County
116,2098,1060,346,433,148,95,24,11,3,1038,409,248,157,109,76,22,17,2098,740,320,1038,4703,Census Tract 68.14,08,031,006814,Denver County
117,2762,798,301,330,98,49,15,4,1,1964,987,495,200,143,74,40,25,2762,511,287,1964,5808,Census Tract 69.01,08,031,006901,Denver County
118,2261,17,7,10,0,0,0,0,0,2244,1021,657,300,175,60,22,9,2261,15,2,2244,4464,Census Tract 70.06,08,031,007006,Denver County
119,1785,1327,749,422,85,57,11,3,0,458,151,192,70,31,8,4,2,1785,1117,210,458,3096,Census Tract 70.13,08,031,007013,Denver County
120,1538,393,130,150,60,35,11,2,5,1145,410,293,142,130,102,42,26,1538,286,107,1145,3763,Census Tract 70.37,08,031,007037,Denver County
121,2310,467,242,197,19,5,2,2,0,1843,858,649,191,93,36,10,6,2310,279,188,1843,4168,Census Tract 70.88,08,031,007088,Denver County
122,3400,2388,1700,636,42,8,1,1,0,1012,629,268,72,27,7,5,4,3400,1195,1193,1012,4725,Census Tract 70.89,08,031,007089,Denver County
123,873,596,76,164,81,85,50,55,85,277,10,29,37,49,49,30,73,873,508,88,277,3637,Census Tract 83.04,08,031,008304,Denver County
124,910,573,81,118,70,86,69,55,94,337,25,32,36,65,78,38,63,910,494,79,337,3963,Census Tract 83.05,08,031,008305,Denver County
125,1618,816,146,265,121,97,69,54,64,802,162,124,141,147,103,64,61,1618,665,151,802,5451,Census Tract 83.06,08,031,008306,Denver County
126,1981,1149,198,273,181,179,147,72,99,832,223,105,135,148,89,56,76,1981,1078,71,832,6825,Census Tract 83.12,08,031,008312,Denver County
127,1077,774,102,156,117,143,107,57,92,303,13,39,39,50,54,41,67,1077,673,101,303,4511,Census Tract 83.86,08,031,008386,Denver County
